id,name,latitude,longitude,old_province,new_province,province_mapping_status
BTS_00037,Fake Telecom Station 00037,10.069437,106.47579,Bến Tre,Vĩnh Long,mapped
BTS_00038,Fake Telecom Station 00038,21.959008,103.504874,Sơn La,Sơn La,mapped
BTS_00039,Fake Telecom Station 00039,11.227313,106.471914,Bình Dương,TPHCM,mapped
BTS_00040,Fake Telecom Station 00040,11.830803,108.960862,Ninh Thuận,Khánh Hòa,mapped
BTS_00041,Fake Telecom Station 00041,20.707575,105.456068,Hòa Bình,Phú Thọ,mapped
BTS_00042,Fake Telecom Station 00042,16.529914,107.30193,Thừa Thiên Huế,Huế,mapped
BTS_00043,Fake Telecom Station 00043,22.004192,102.721582,Điện Biên,Điện Biên,mapped
BTS_00044,Fake Telecom Station 00044,14.225837,107.896889,Gia Lai,Gia Lai,mapped
BTS_00045,Fake Telecom Station 00045,14.714299,108.951668,Bình Định,Gia Lai,mapped
BTS_00046,Fake Telecom Station 00046,21.466729,104.353427,Yên Bái,Lào Cai,mapped
BTS_00047,Fake Telecom Station 00047,21.527453,103.768737,Sơn La,Sơn La,mapped
BTS_00048,Fake Telecom Station 00048,10.422431,105.908149,Tiền Giang,Đồng Tháp,mapped
BTS_00049,Fake Telecom Station 00049,11.264357,107.226888,Đồng Nai,Đồng Nai,mapped
BTS_00050,Fake Telecom Station 00050,12.501732,108.455023,Đắk Lắk,Đắk Lắk,mapped
BTS_00051,Fake Telecom Station 00051,14.882278,108.333261,Kon Tum,Quảng Ngãi,mapped
BTS_00052,Fake Telecom Station 00052,21.805768,103.224057,Điện Biên,Điện Biên,mapped
BTS_00053,Fake Telecom Station 00053,20.958212,105.416559,Hòa Bình,Phú Thọ,mapped
BTS_00054,Fake Telecom Station 00054,22.467749,103.980088,Lào Cai,Lào Cai,mapped
BTS_00055,Fake Telecom Station 00055,22.594771,106.424844,Cao Bằng,Cao Bằng,mapped
BTS_00056,Fake Telecom Station 00056,16.605055,107.32234,Thừa Thiên Huế,Huế,mapped
BTS_00057,Fake Telecom Station 00057,10.474202,104.755365,Kiên Giang,An Giang,mapped
BTS_00058,Fake Telecom Station 00058,10.626578,107.577868,Bình Thuận,Lâm Đồng,mapped
BTS_00059,Fake Telecom Station 00059,17.634621,106.052835,Quảng Bình,Quảng Trị,mapped
BTS_00060,Fake Telecom Station 00060,22.337369,102.962165,Lai Châu,Lai Châu,mapped
BTS_00061,Fake Telecom Station 00061,21.783897,103.4922,Điện Biên,Điện Biên,mapped
BTS_00062,Fake Telecom Station 00062,17.315789,106.537375,Quảng Bình,Quảng Trị,mapped
BTS_00063,Fake Telecom Station 00063,14.173325,108.660057,Gia Lai,Gia Lai,mapped
BTS_00064,Fake Telecom Station 00064,13.664139,107.886998,Gia Lai,Gia Lai,mapped
BTS_00065,Fake Telecom Station 00065,20.746098,106.777726,Hải Phòng,Hải Phòng,mapped
BTS_00066,Fake Telecom Station 00066,10.525176,104.861319,An Giang,An Giang,mapped
BTS_00067,Fake Telecom Station 00067,16.04704,108.069216,Đà Nẵng,Đà Nẵng,mapped
BTS_00068,Fake Telecom Station 00068,21.297287,104.549278,Sơn La,Sơn La,mapped
BTS_00069,Fake Telecom Station 00069,21.253603,104.594601,Sơn La,Sơn La,mapped
BTS_00070,Fake Telecom Station 00070,21.755537,103.259815,Điện Biên,Điện Biên,mapped
BTS_00071,Fake Telecom Station 00071,19.35858,104.495433,Nghệ An,Nghệ An,mapped
BTS_00072,Fake Telecom Station 00072,9.240407,104.877689,Cà Mau,Cà Mau,mapped
BTS_00073,Fake Telecom Station 00073,13.121881,109.099697,Phú Yên,Đắk Lắk,mapped
BTS_00074,Fake Telecom Station 00074,13.312183,108.126518,Đắk Lắk,Đắk Lắk,mapped
BTS_00075,Fake Telecom Station 00075,22.701417,104.299896,Lào Cai,Lào Cai,mapped
BTS_00076,Fake Telecom Station 00076,15.793324,107.755416,Quảng Nam,Đà Nẵng,mapped
BTS_00077,Fake Telecom Station 00077,21.357298,104.601777,Sơn La,Sơn La,mapped
BTS_00078,Fake Telecom Station 00078,10.824672,105.924121,Long An,Tây Ninh,mapped
BTS_00079,Fake Telecom Station 00079,20.71335,106.608431,Hải Phòng,Hải Phòng,mapped
BTS_00080,Fake Telecom Station 00080,22.329413,105.76501,Bắc Kạn,Thái Nguyên,mapped
BTS_00081,Fake Telecom Station 00081,21.934353,105.970281,Bắc Kạn,Thái Nguyên,mapped
BTS_00082,Fake Telecom Station 00082,9.848846,105.140302,Kiên Giang,An Giang,mapped
BTS_00083,Fake Telecom Station 00083,15.68222,107.752666,Quảng Nam,Đà Nẵng,mapped
BTS_00084,Fake Telecom Station 00084,21.452895,107.552119,Quảng Ninh,Quảng Ninh,mapped
BTS_00085,Fake Telecom Station 00085,9.852411,106.372255,Trà Vinh,Vĩnh Long,mapped
BTS_00086,Fake Telecom Station 00086,12.558867,107.856101,Đắk Nông,Lâm Đồng,mapped
BTS_00087,Fake Telecom Station 00087,22.921224,106.221817,Cao Bằng,Cao Bằng,mapped
BTS_00088,Fake Telecom Station 00088,11.024083,107.915043,Bình Thuận,Lâm Đồng,mapped
BTS_00089,Fake Telecom Station 00089,22.354148,105.145385,Tuyên Quang,Tuyên Quang,mapped
BTS_00090,Fake Telecom Station 00090,11.247018,106.767999,Bình Dương,TPHCM,mapped
BTS_00091,Fake Telecom Station 00091,12.144001,107.199436,Bình Phước,Đồng Nai,mapped
BTS_00092,Fake Telecom Station 00092,10.605705,106.476876,Long An,Tây Ninh,mapped
BTS_00093,Fake Telecom Station 00093,20.694054,105.23498,Hòa Bình,Phú Thọ,mapped
BTS_00094,Fake Telecom Station 00094,14.341074,108.662296,Gia Lai,Gia Lai,mapped
BTS_00095,Fake Telecom Station 00095,11.116505,108.119662,Bình Thuận,Lâm Đồng,mapped
BTS_00096,Fake Telecom Station 00096,22.084269,105.251177,Tuyên Quang,Tuyên Quang,mapped
BTS_00097,Fake Telecom Station 00097,12.466739,109.228717,Khánh Hòa,Khánh Hòa,mapped
BTS_00098,Fake Telecom Station 00098,21.902742,102.821835,Điện Biên,Điện Biên,mapped
BTS_00099,Fake Telecom Station 00099,18.205142,106.229859,Hà Tĩnh,Hà Tĩnh,mapped
BTS_00100,Fake Telecom Station 00100,20.413907,106.496528,Thái Bình,Hưng Yên,mapped
BTS_00101,Fake Telecom Station 00101,10.573234,105.348395,An Giang,An Giang,mapped
BTS_00102,Fake Telecom Station 00102,15.67766,108.273576,Quảng Nam,Đà Nẵng,mapped
BTS_00103,Fake Telecom Station 00103,14.962415,107.61818,Kon Tum,Quảng Ngãi,mapped
BTS_00104,Fake Telecom Station 00104,13.770221,108.277697,Gia Lai,Gia Lai,mapped
BTS_00105,Fake Telecom Station 00105,11.502223,107.658804,Lâm Đồng,Lâm Đồng,mapped
BTS_00106,Fake Telecom Station 00106,11.162994,108.285929,Bình Thuận,Lâm Đồng,mapped
BTS_00107,Fake Telecom Station 00107,12.780225,107.813872,Đắk Lắk,Đắk Lắk,mapped
BTS_00108,Fake Telecom Station 00108,17.251229,106.357549,Quảng Bình,Quảng Trị,mapped
BTS_00109,Fake Telecom Station 00109,21.451416,105.640841,Vĩnh Phúc,Phú Thọ,mapped
BTS_00110,Fake Telecom Station 00110,11.466547,108.624215,Bình Thuận,Lâm Đồng,mapped
BTS_00111,Fake Telecom Station 00111,13.003092,107.805648,Đắk Lắk,Đắk Lắk,mapped
BTS_00112,Fake Telecom Station 00112,22.562635,106.200722,Cao Bằng,Cao Bằng,mapped
BTS_00113,Fake Telecom Station 00113,12.49182,107.863013,Đắk Nông,Lâm Đồng,mapped
BTS_00114,Fake Telecom Station 00114,10.123426,105.185804,Kiên Giang,An Giang,mapped
BTS_00115,Fake Telecom Station 00115,19.188951,105.680464,Nghệ An,Nghệ An,mapped
BTS_00116,Fake Telecom Station 00116,11.563711,107.504677,Lâm Đồng,Lâm Đồng,mapped
BTS_00117,Fake Telecom Station 00117,15.29349,108.087931,Quảng Nam,Đà Nẵng,mapped
BTS_00118,Fake Telecom Station 00118,11.1533,107.464948,Bình Thuận,Lâm Đồng,mapped
BTS_00119,Fake Telecom Station 00119,14.806376,107.565989,Kon Tum,Quảng Ngãi,mapped
BTS_00120,Fake Telecom Station 00120,19.053514,104.549962,Nghệ An,Nghệ An,mapped
BTS_00121,Fake Telecom Station 00121,20.09126,106.089262,Ninh Bình,Ninh Bình,mapped
BTS_00122,Fake Telecom Station 00122,21.664678,105.054196,Phú Thọ,Phú Thọ,mapped
BTS_00123,Fake Telecom Station 00123,9.332821,106.040678,Sóc Trăng,Cần Thơ,mapped
BTS_00124,Fake Telecom Station 00124,10.494285,106.881732,Ho Chi Minh,TPHCM,mapped
BTS_00125,Fake Telecom Station 00125,11.706473,108.622906,Lâm Đồng,Lâm Đồng,mapped
BTS_00126,Fake Telecom Station 00126,12.94871,109.151742,Phú Yên,Đắk Lắk,mapped
BTS_00127,Fake Telecom Station 00127,22.767574,106.133256,Cao Bằng,Cao Bằng,mapped
BTS_00128,Fake Telecom Station 00128,11.408799,106.882475,Bình Phước,Đồng Nai,mapped
BTS_00129,Fake Telecom Station 00129,21.604675,104.138651,Sơn La,Sơn La,mapped
BTS_00130,Fake Telecom Station 00130,22.628927,102.776339,Lai Châu,Lai Châu,mapped
BTS_00131,Fake Telecom Station 00131,21.842208,104.19677,Yên Bái,Lào Cai,mapped
BTS_00132,Fake Telecom Station 00132,18.584039,105.508672,Hà Tĩnh,Hà Tĩnh,mapped
BTS_00133,Fake Telecom Station 00133,10.55798,106.919403,Ho Chi Minh,TPHCM,mapped
BTS_00134,Fake Telecom Station 00134,13.560672,108.21603,Gia Lai,Gia Lai,mapped
BTS_00135,Fake Telecom Station 00135,11.725319,108.058847,Lâm Đồng,Lâm Đồng,mapped
BTS_00136,Fake Telecom Station 00136,14.136929,107.713896,Gia Lai,Gia Lai,mapped
BTS_00137,Fake Telecom Station 00137,22.193603,106.418608,Lạng Sơn,Lạng Sơn,mapped
BTS_00138,Fake Telecom Station 00138,9.281436,105.743749,Bạc Liêu,Cà Mau,mapped
BTS_00139,Fake Telecom Station 00139,19.432364,104.847842,Nghệ An,Nghệ An,mapped
BTS_00140,Fake Telecom Station 00140,11.317046,106.167849,Tây Ninh,Tây Ninh,mapped
BTS_00141,Fake Telecom Station 00141,17.69073,106.185942,Quảng Bình,Quảng Trị,mapped
BTS_00142,Fake Telecom Station 00142,22.877863,105.799982,Cao Bằng,Cao Bằng,mapped
BTS_00143,Fake Telecom Station 00143,19.122392,105.537003,Nghệ An,Nghệ An,mapped
BTS_00144,Fake Telecom Station 00144,14.238163,108.474519,Gia Lai,Gia Lai,mapped
BTS_00145,Fake Telecom Station 00145,11.71141,106.239663,Tây Ninh,Tây Ninh,mapped
BTS_00146,Fake Telecom Station 00146,21.730291,104.823214,Yên Bái,Lào Cai,mapped
BTS_00147,Fake Telecom Station 00147,11.987202,106.864367,Bình Phước,Đồng Nai,mapped
BTS_00148,Fake Telecom Station 00148,20.372331,105.338999,Thanh Hóa,Thanh Hóa,mapped
BTS_00149,Fake Telecom Station 00149,22.523036,106.241384,Cao Bằng,Cao Bằng,mapped
BTS_00150,Fake Telecom Station 00150,19.869811,105.462889,Thanh Hóa,Thanh Hóa,mapped
BTS_00151,Fake Telecom Station 00151,21.223007,103.375439,Điện Biên,Điện Biên,mapped
BTS_00152,Fake Telecom Station 00152,18.11824,105.794833,Hà Tĩnh,Hà Tĩnh,mapped
BTS_00153,Fake Telecom Station 00153,21.663114,106.957612,Lạng Sơn,Lạng Sơn,mapped
BTS_00154,Fake Telecom Station 00154,22.014532,106.184411,Lạng Sơn,Lạng Sơn,mapped
BTS_00155,Fake Telecom Station 00155,14.838235,108.369359,Kon Tum,Quảng Ngãi,mapped
BTS_00156,Fake Telecom Station 00156,22.927064,105.136146,Hà Giang,Tuyên Quang,mapped
BTS_00157,Fake Telecom Station 00157,11.865306,109.046806,Ninh Thuận,Khánh Hòa,mapped
BTS_00158,Fake Telecom Station 00158,21.013088,104.413703,Sơn La,Sơn La,mapped
BTS_00159,Fake Telecom Station 00159,12.276886,109.080643,Khánh Hòa,Khánh Hòa,mapped
BTS_00160,Fake Telecom Station 00160,20.582152,104.615871,Thanh Hóa,Thanh Hóa,mapped
BTS_00161,Fake Telecom Station 00161,13.218131,108.71637,Gia Lai,Gia Lai,mapped
BTS_00162,Fake Telecom Station 00162,10.255263,104.985065,Kiên Giang,An Giang,mapped
BTS_00163,Fake Telecom Station 00163,9.949544,106.203509,Trà Vinh,Vĩnh Long,mapped
BTS_00164,Fake Telecom Station 00164,22.654394,106.036714,Cao Bằng,Cao Bằng,mapped
BTS_00165,Fake Telecom Station 00165,9.599301,106.49763,Trà Vinh,Vĩnh Long,mapped
BTS_00166,Fake Telecom Station 00166,21.690497,105.215577,Phú Thọ,Phú Thọ,mapped
BTS_00167,Fake Telecom Station 00167,22.399553,104.845113,Hà Giang,Tuyên Quang,mapped
BTS_00168,Fake Telecom Station 00168,10.839448,107.606891,Bình Thuận,Lâm Đồng,mapped
BTS_00169,Fake Telecom Station 00169,13.778453,109.149969,Bình Định,Gia Lai,mapped
BTS_00170,Fake Telecom Station 00170,11.937387,107.441992,Đắk Nông,Lâm Đồng,mapped
BTS_00171,Fake Telecom Station 00171,18.912847,105.403133,Nghệ An,Nghệ An,mapped
BTS_00172,Fake Telecom Station 00172,13.856608,108.507524,Gia Lai,Gia Lai,mapped
BTS_00173,Fake Telecom Station 00173,15.819712,107.945778,Quảng Nam,Đà Nẵng,mapped
BTS_00174,Fake Telecom Station 00174,21.735107,103.893567,Lai Châu,Lai Châu,mapped
BTS_00175,Fake Telecom Station 00175,21.222572,106.658596,Quảng Ninh,Quảng Ninh,mapped
BTS_00176,Fake Telecom Station 00176,20.978787,106.560938,Hải Dương,Hải Phòng,mapped
BTS_00177,Fake Telecom Station 00177,19.734531,105.309182,Thanh Hóa,Thanh Hóa,mapped
BTS_00178,Fake Telecom Station 00178,21.74913,104.553962,Yên Bái,Lào Cai,mapped
BTS_00179,Fake Telecom Station 00179,10.839605,105.630785,Long An,Tây Ninh,mapped
BTS_00180,Fake Telecom Station 00180,20.876812,104.552189,Sơn La,Sơn La,mapped
BTS_00181,Fake Telecom Station 00181,9.843459,104.975864,Kiên Giang,An Giang,mapped
BTS_00182,Fake Telecom Station 00182,22.407136,106.574319,Cao Bằng,Cao Bằng,mapped
BTS_00183,Fake Telecom Station 00183,12.105352,107.165109,Bình Phước,Đồng Nai,mapped
BTS_00184,Fake Telecom Station 00184,11.84154,108.122022,Lâm Đồng,Lâm Đồng,mapped
BTS_00185,Fake Telecom Station 00185,13.57453,107.618584,Gia Lai,Gia Lai,mapped
BTS_00186,Fake Telecom Station 00186,19.08056,105.037226,Nghệ An,Nghệ An,mapped
BTS_00187,Fake Telecom Station 00187,22.067818,106.392178,Lạng Sơn,Lạng Sơn,mapped
BTS_00188,Fake Telecom Station 00188,12.60117,107.740429,Đắk Nông,Lâm Đồng,mapped
BTS_00189,Fake Telecom Station 00189,20.952888,104.754104,Sơn La,Sơn La,mapped
BTS_00190,Fake Telecom Station 00190,12.558642,108.560069,Đắk Lắk,Đắk Lắk,mapped
BTS_00191,Fake Telecom Station 00191,13.651696,108.255836,Gia Lai,Gia Lai,mapped
BTS_00192,Fake Telecom Station 00192,8.833171,105.015935,Cà Mau,Cà Mau,mapped
BTS_00193,Fake Telecom Station 00193,21.21314,105.874367,Hà Nội	,Hà Nội,mapped
BTS_00194,Fake Telecom Station 00194,22.026635,106.321953,Lạng Sơn,Lạng Sơn,mapped
BTS_00195,Fake Telecom Station 00195,11.867697,108.741656,Ninh Thuận,Khánh Hòa,mapped
BTS_00196,Fake Telecom Station 00196,14.348826,107.905043,Kon Tum,Quảng Ngãi,mapped
BTS_00197,Fake Telecom Station 00197,15.712694,107.650649,Quảng Nam,Đà Nẵng,mapped
BTS_00198,Fake Telecom Station 00198,14.82689,107.844168,Kon Tum,Quảng Ngãi,mapped
BTS_00199,Fake Telecom Station 00199,10.363105,105.016005,An Giang,An Giang,mapped
BTS_00200,Fake Telecom Station 00200,8.818437,104.895473,Cà Mau,Cà Mau,mapped
BTS_00201,Fake Telecom Station 00201,10.336179,105.369783,An Giang,An Giang,mapped
BTS_00202,Fake Telecom Station 00202,18.401523,105.922802,Hà Tĩnh,Hà Tĩnh,mapped
BTS_00203,Fake Telecom Station 00203,12.826911,109.001579,Phú Yên,Đắk Lắk,mapped
BTS_00204,Fake Telecom Station 00204,21.544283,106.669406,Bắc Giang,Bắc Ninh,mapped
BTS_00205,Fake Telecom Station 00205,20.44325,104.528232,Thanh Hóa,Thanh Hóa,mapped
BTS_00206,Fake Telecom Station 00206,21.75994,103.002439,Điện Biên,Điện Biên,mapped
BTS_00207,Fake Telecom Station 00207,20.890626,106.355163,Hải Dương,Hải Phòng,mapped
BTS_00208,Fake Telecom Station 00208,13.831093,107.684451,Gia Lai,Gia Lai,mapped
BTS_00209,Fake Telecom Station 00209,11.105999,107.977023,Bình Thuận,Lâm Đồng,mapped
BTS_00210,Fake Telecom Station 00210,9.622371,105.999411,Sóc Trăng,Cần Thơ,mapped
BTS_00211,Fake Telecom Station 00211,19.674633,104.832065,Nghệ An,Nghệ An,mapped
BTS_00212,Fake Telecom Station 00212,15.976842,107.903969,Quảng Nam,Đà Nẵng,mapped
BTS_00213,Fake Telecom Station 00213,21.693118,106.683429,Lạng Sơn,Lạng Sơn,mapped
BTS_00214,Fake Telecom Station 00214,10.997877,106.984353,Đồng Nai,Đồng Nai,mapped
BTS_00215,Fake Telecom Station 00215,9.85495,106.664681,Bến Tre,Vĩnh Long,mapped
BTS_00216,Fake Telecom Station 00216,21.236243,104.154809,Sơn La,Sơn La,mapped
BTS_00217,Fake Telecom Station 00217,12.207228,108.423474,Lâm Đồng,Lâm Đồng,mapped
BTS_00218,Fake Telecom Station 00218,10.153324,105.223419,Kiên Giang,An Giang,mapped
BTS_00219,Fake Telecom Station 00219,13.557915,108.7334,Gia Lai,Gia Lai,mapped
BTS_00220,Fake Telecom Station 00220,17.538211,106.226638,Quảng Bình,Quảng Trị,mapped
BTS_00221,Fake Telecom Station 00221,22.556066,105.853818,Cao Bằng,Cao Bằng,mapped
BTS_00222,Fake Telecom Station 00222,9.810745,105.5225,Hậu Giang,Cần Thơ,mapped
BTS_00223,Fake Telecom Station 00223,21.580177,107.559392,Quảng Ninh,Quảng Ninh,mapped
BTS_00224,Fake Telecom Station 00224,11.423976,106.036392,Tây Ninh,Tây Ninh,mapped
BTS_00225,Fake Telecom Station 00225,9.556166,104.964608,Cà Mau,Cà Mau,mapped
BTS_00226,Fake Telecom Station 00226,13.29779,108.981364,Phú Yên,Đắk Lắk,mapped
BTS_00227,Fake Telecom Station 00227,16.275805,107.420206,Thừa Thiên Huế,Huế,mapped
BTS_00228,Fake Telecom Station 00228,21.262245,107.603015,Quảng Ninh,Quảng Ninh,mapped
BTS_00229,Fake Telecom Station 00229,19.095577,104.695583,Nghệ An,Nghệ An,mapped
BTS_00230,Fake Telecom Station 00230,22.429392,104.579222,Hà Giang,Tuyên Quang,mapped
BTS_00231,Fake Telecom Station 00231,9.66859,106.24877,Trà Vinh,Vĩnh Long,mapped
BTS_00232,Fake Telecom Station 00232,8.627105,104.984328,Cà Mau,Cà Mau,mapped
BTS_00233,Fake Telecom Station 00233,21.199909,103.519943,Sơn La,Sơn La,mapped
BTS_00234,Fake Telecom Station 00234,10.521579,106.82971,Ho Chi Minh,TPHCM,mapped
BTS_00235,Fake Telecom Station 00235,12.772417,109.222093,Khánh Hòa,Khánh Hòa,mapped
BTS_00236,Fake Telecom Station 00236,14.133457,108.995464,Bình Định,Gia Lai,mapped
BTS_00237,Fake Telecom Station 00237,21.688768,104.583346,Yên Bái,Lào Cai,mapped
BTS_00238,Fake Telecom Station 00238,14.453825,108.355904,Kon Tum,Quảng Ngãi,mapped
BTS_00239,Fake Telecom Station 00239,17.318467,106.635441,Quảng Bình,Quảng Trị,mapped
BTS_00240,Fake Telecom Station 00240,9.510768,105.343826,Bạc Liêu,Cà Mau,mapped
BTS_00241,Fake Telecom Station 00241,10.130881,105.027667,Kiên Giang,An Giang,mapped
BTS_00242,Fake Telecom Station 00242,9.649815,105.816136,Sóc Trăng,Cần Thơ,mapped
BTS_00243,Fake Telecom Station 00243,11.684687,106.060048,Tây Ninh,Tây Ninh,mapped
BTS_00244,Fake Telecom Station 00244,15.398899,108.585569,Quảng Nam,Đà Nẵng,mapped
BTS_00245,Fake Telecom Station 00245,10.127131,105.968629,Vĩnh Long,Vĩnh Long,mapped
BTS_00246,Fake Telecom Station 00246,16.23429,107.68511,Thừa Thiên Huế,Huế,mapped
BTS_00247,Fake Telecom Station 00247,11.050787,106.750581,Bình Dương,TPHCM,mapped
BTS_00248,Fake Telecom Station 00248,10.831679,106.03552,Long An,Tây Ninh,mapped
BTS_00249,Fake Telecom Station 00249,22.611866,105.137238,Hà Giang,Tuyên Quang,mapped
BTS_00250,Fake Telecom Station 00250,16.826452,106.644003,Quảng Trị,Quảng Trị,mapped
BTS_00251,Fake Telecom Station 00251,21.296428,107.145525,Quảng Ninh,Quảng Ninh,mapped
BTS_00252,Fake Telecom Station 00252,10.880045,105.968543,Long An,Tây Ninh,mapped
BTS_00253,Fake Telecom Station 00253,21.793923,106.794172,Lạng Sơn,Lạng Sơn,mapped
BTS_00254,Fake Telecom Station 00254,19.297951,105.298307,Nghệ An,Nghệ An,mapped
BTS_00255,Fake Telecom Station 00255,18.138944,105.903325,Hà Tĩnh,Hà Tĩnh,mapped
BTS_00256,Fake Telecom Station 00256,21.641028,103.386381,Điện Biên,Điện Biên,mapped
BTS_00257,Fake Telecom Station 00257,20.373937,105.460787,Thanh Hóa,Thanh Hóa,mapped
BTS_00258,Fake Telecom Station 00258,22.578834,102.552645,Lai Châu,Lai Châu,mapped
BTS_00259,Fake Telecom Station 00259,22.149268,105.897056,Bắc Kạn,Thái Nguyên,mapped
BTS_00260,Fake Telecom Station 00260,16.83022,106.999337,Quảng Trị,Quảng Trị,mapped
BTS_00261,Fake Telecom Station 00261,11.818351,107.144803,Bình Phước,Đồng Nai,mapped
BTS_00262,Fake Telecom Station 00262,15.150294,108.691038,Quảng Ngãi,Quảng Ngãi,mapped
BTS_00263,Fake Telecom Station 00263,23.122085,105.430674,Hà Giang,Tuyên Quang,mapped
BTS_00264,Fake Telecom Station 00264,19.608096,104.501129,Nghệ An,Nghệ An,mapped
BTS_00265,Fake Telecom Station 00265,22.841345,105.134241,Hà Giang,Tuyên Quang,mapped
BTS_00266,Fake Telecom Station 00266,10.788528,107.899915,Bình Thuận,Lâm Đồng,mapped
BTS_00267,Fake Telecom Station 00267,22.43015,102.578111,Lai Châu,Lai Châu,mapped
BTS_00268,Fake Telecom Station 00268,17.907609,106.45569,Quảng Bình,Quảng Trị,mapped
BTS_00269,Fake Telecom Station 00269,21.402555,107.169582,Lạng Sơn,Lạng Sơn,mapped
BTS_00270,Fake Telecom Station 00270,9.392695,105.636934,Bạc Liêu,Cà Mau,mapped
BTS_00271,Fake Telecom Station 00271,19.176338,105.35869,Nghệ An,Nghệ An,mapped
BTS_00272,Fake Telecom Station 00272,19.48691,104.839633,Nghệ An,Nghệ An,mapped
BTS_00273,Fake Telecom Station 00273,10.544884,105.895461,Đồng Tháp,Đồng Tháp,mapped
BTS_00274,Fake Telecom Station 00274,16.559355,107.115222,Quảng Trị,Quảng Trị,mapped
BTS_00275,Fake Telecom Station 00275,13.774746,108.968447,Bình Định,Gia Lai,mapped
BTS_00276,Fake Telecom Station 00276,10.850544,105.89497,Long An,Tây Ninh,mapped
BTS_00277,Fake Telecom Station 00277,17.302985,106.395582,Quảng Bình,Quảng Trị,mapped
BTS_00278,Fake Telecom Station 00278,9.981864,105.143538,Kiên Giang,An Giang,mapped
BTS_00279,Fake Telecom Station 00279,22.292306,103.104134,Lai Châu,Lai Châu,mapped
BTS_00280,Fake Telecom Station 00280,21.146084,103.892462,Sơn La,Sơn La,mapped
BTS_00281,Fake Telecom Station 00281,21.958226,106.369226,Lạng Sơn,Lạng Sơn,mapped
